,Year,Month,Day,AMZN,AMD,AAPL,CSCO,GOOGL,IBM,INTC,NVDA,TXN
1560,2014,3,14,373.74,3.85,68.0586,17.8154,586.987,144.1337,20.8518,16.9664,38.1246
1561,2014,3,17,375.04,3.8,68.3245,17.9489,596.6467,146.9814,21.022,16.9664,38.9506
1562,2014,3,18,378.77,3.89,68.929,18.0491,606.2362,147.7724,21.1242,17.3663,39.0625
1563,2014,3,19,373.23,3.98,68.9108,18.0491,600.2252,146.1113,21.2944,17.671,39.1657
1564,2014,3,20,368.97,4.05,68.5787,18.215999999999998,599.1792,148.6347,21.6433,17.6805,40.3961
1565,2014,3,21,360.62,4.04,69.1196,18.0574,592.1121,147.6617,21.4221,17.652,40.5682
1566,2014,3,24,351.85,4.05,69.9394,17.999000000000002,579.5446,148.9115,21.3795,17.5663,40.0691
1567,2014,3,25,354.71,4.05,70.6917,18.6415,579.9399,154.2826,21.6689,17.5663,40.1724
1568,2014,3,26,343.41,4.05,70.016,18.6248,566.5516,152.3683,21.6008,17.1664,39.9143
1569,2014,3,27,338.47,3.91,69.715,18.3745,557.6977,150.1613,21.5412,16.9379,39.6475
1570,2014,3,28,338.29,3.88,69.6372,18.6332,560.6356,150.6518,21.805,17.0426,40.1294
1571,2014,3,31,336.37,4.01,69.6216,18.7083,557.8128,152.2655,21.9668,17.0521,40.5768
1572,2014,4,1,342.99,4.07,70.2585,19.4405,568.013,153.8554,22.12,17.7567,40.8951
1573,2014,4,2,341.96,4.06,70.3753,19.3479,568.1181,153.10399999999998,22.0348,17.6424,40.9726
1574,2014,4,3,333.62,4.0,69.8875,19.432000000000002,571.5,152.4237,22.4774,17.8328,41.0328
1575,2014,4,4,323.0,4.01,68.9834,19.1122,545.25,151.696,22.2646,17.2806,39.8713
1576,2014,4,7,317.76,3.88,67.9003,19.2301,540.63,153.8713,22.5455,17.3378,39.7938
1577,2014,4,8,327.07,3.99,67.8964,19.3058,557.51,152.8983,22.903000000000002,17.9566,40.2412
1578,2014,4,9,331.81,3.98,68.7889,19.4573,567.04,155.5483,22.9625,17.9376,40.6456
1579,2014,4,10,317.11,3.85,67.9017,19.0617,546.69,154.7888,22.4944,17.4996,39.1743
1580,2014,4,11,311.73,3.65,67.3996,18.9018,537.76,154.4013,22.2817,17.2521,38.7011
1581,2014,4,14,315.91,3.71,67.6681,19.2301,545.2,156.4421,22.6051,17.4425,38.9936
1582,2014,4,15,316.08,3.79,67.1856,19.2637,548.7,155.8489,22.7838,17.5663,39.4152
1583,2014,4,16,323.68,3.76,67.3218,19.3815,563.9,155.3584,22.92,17.6043,38.899
1584,2014,4,17,324.91,3.69,68.09100000000001,19.533,543.34,150.3037,23.0136,17.671,39.4324
1585,2014,4,21,330.87,4.12,68.8991,19.6929,539.37,152.0915,22.936999999999998,17.8138,39.6733
1586,2014,4,22,329.32,4.3,68.9679,19.7939,545.5,151.9965,22.8434,17.9661,40.0863
1587,2014,4,23,324.58,4.25,68.0664,19.7771,537.51,151.6643,22.7668,18.1756,39.9745
1588,2014,4,24,337.15,4.28,73.6466,19.634,534.44,150.4699,22.7668,18.3375,41.7039
1589,2014,4,25,303.83,4.05,74.1875,19.3563,523.1,150.0032,22.3497,17.8328,39.8713
1590,2014,4,28,296.58,3.96,77.0606,19.3731,522.98,152.7796,22.4093,17.7567,39.3603
1591,2014,4,29,300.38,4.03,76.8323,19.4909,536.33,154.338,22.537,17.7948,39.9405
1592,2014,4,30,304.13,4.09,76.5418,19.4489,534.88,155.4138,22.7157,17.5853,39.3603
1593,2014,5,1,307.89,4.2,76.7221,19.3647,538.53,153.0882,22.5115,17.6805,39.1698
1594,2014,5,2,308.01,4.12,76.8647,19.3058,533.87,151.4349,22.4774,17.5472,39.6461
1595,2014,5,5,310.05,4.09,77.9517,19.3226,535.33,151.2925,22.4645,17.7376,39.5941
1596,2014,5,6,297.38,4.01,77.1021,19.1207,522.57,150.3195,22.4903,17.3758,39.2997
1597,2014,5,7,292.71,3.97,76.8323,19.2469,518.0,150.6139,22.6362,17.3949,39.4729
1598,2014,5,8,288.32,3.93,76.6954,19.3731,520.17,150.3036,22.6105,17.6139,39.9319
1599,2014,5,9,292.24,3.87,76.3758,19.3731,526.62,151.2345,22.5761,17.1854,39.698
1600,2014,5,12,302.86,3.97,77.3267,19.5162,538.43,153.2157,22.6362,17.69,40.6593
1601,2014,5,13,304.64,4.03,77.44800000000001,19.2385,541.54,152.9133,22.7049,17.4044,39.9579
1602,2014,5,14,297.62,3.98,77.4623,19.1964,534.41,150.1525,22.6019,17.233,39.4989
1603,2014,5,15,295.19,3.96,76.8036,20.3494,529.12,148.3544,22.3272,17.1378,38.8753
1604,2014,5,16,297.7,4.02,77.9371,20.5093,528.3,148.8317,22.1641,17.0997,38.9619
1605,2014,5,19,296.76,4.09,78.8606,20.4924,538.83,148.784,22.3529,17.652,39.4902
1606,2014,5,20,301.19,4.05,78.8762,20.2989,540.39,147.1052,22.3529,17.4463,39.5855
1607,2014,5,21,305.01,4.1,79.085,20.6018,549.7,148.2986,22.4903,17.4463,39.5335
1608,2014,5,22,304.91,4.01,79.2102,20.5177,555.45,147.7337,22.4474,17.5228,39.9579
1609,2014,5,23,312.24,4.02,80.105,20.6355,563.8,147.9406,22.5675,17.6854,40.0531
1610,2014,5,27,310.82,4.04,81.605,20.7954,574.87,147.0177,22.9281,18.0011,40.1397
1611,2014,5,28,310.16,4.0,81.3937,20.888,570.45,145.6651,23.074,18.1541,40.235
1612,2014,5,29,313.78,4.03,82.8767,20.7702,570.56,146.2061,23.1427,18.1254,40.4082
1613,2014,5,30,312.55,4.0,82.5663,20.7197,571.65,146.6835,23.4517,18.1732,40.6853
1614,2014,6,2,308.84,3.97,81.9989,20.8543,564.34,147.7417,23.4002,18.1159,40.694
1615,2014,6,3,307.19,3.94,83.1584,20.7702,554.51,146.6914,23.7436,18.0393,40.694
1616,2014,6,4,306.78,4.04,84.10799999999999,20.6187,553.76,146.8028,23.6921,18.0585,40.5727
1617,2014,6,5,323.57,4.08,84.4381,20.787,564.93,147.9724,23.7436,18.135,41.049
1618,2014,6,6,329.67,4.06,84.2059,20.8964,566.03,148.2827,24.1814,18.2019,41.1356
1619,2014,6,9,327.5,4.07,85.5533,20.8711,570.73,148.1634,23.9582,18.2211,41.4647
1620,2014,6,10,332.41,4.2,86.0555,21.0395,568.3,146.6278,24.2414,18.3167,41.5427
1621,2014,6,11,335.2,4.29,85.6994,21.0731,567.5,145.0047,23.9753,18.5558,41.6466
1622,2014,6,12,325.91,4.29,84.2659,20.7533,559.5,144.1852,24.0011,18.6706,41.6899
1623,2014,6,13,326.27,4.28,83.3437,20.787,560.35,145.2514,25.6406,18.6897,41.8544
1624,2014,6,16,327.62,4.44,84.1837,20.6439,552.3,145.0843,25.7608,18.6323,41.6812
1625,2014,6,17,325.62,4.47,84.0741,20.6187,550.62,145.0127,25.7093,18.7567,41.7938
1626,2014,6,18,334.38,4.4,84.1654,20.7281,560.66,146.0788,25.6921,18.7376,41.4561
1627,2014,6,19,327.0,4.36,83.8733,20.7954,564.99,145.4582,25.8295,18.3071,41.4907
1628,2014,6,20,324.2,4.1,83.0059,20.8964,566.52,144.4478,25.9239,18.1063,41.5167
1629,2014,6,23,327.24,4.01,82.9328,20.787,574.29,144.9172,25.9497,17.8958,41.6379
1630,2014,6,24,324.16,3.94,82.4306,20.6439,572.54,143.9147,26.1814,17.6185,41.3175
1631,2014,6,25,327.44,3.96,82.5037,20.8038,585.93,143.7874,26.5076,17.8002,41.6033
1632,2014,6,26,325.69,4.03,82.9967,20.7449,584.77,143.5089,26.4218,17.5611,41.3868
1633,2014,6,27,324.57,4.11,83.9828,20.787,585.69,144.5751,26.5506,17.5802,41.3608
1634,2014,6,30,324.78,4.19,84.8502,20.9132,584.67,144.225,26.5248,17.7333,41.3868
1635,2014,7,1,332.39,4.22,85.3889,21.1068,591.49,148.2668,26.5935,17.9341,41.993
1636,2014,7,2,332.85,4.34,85.3524,21.2255,590.78,149.8899,26.5935,17.8672,42.0103
1637,2014,7,3,337.49,4.24,85.8546,21.3612,593.08,150.0013,26.7308,18.0298,42.3914
1638,2014,7,7,333.55,4.26,87.6259,21.3951,590.76,149.6114,26.6364,17.8863,42.3654
1639,2014,7,8,323.81,4.22,87.0598,21.2594,578.4,148.959,26.4304,17.7428,42.3047
1640,2014,7,9,329.97,4.23,87.0963,21.5732,583.36,149.9138,26.5162,18.2785,42.6771
1641,2014,7,10,327.92,4.29,86.7768,21.5732,580.04,149.3409,26.8338,18.1828,42.4347
1642,2014,7,11,346.2,4.37,86.9411,21.641,586.65,149.5796,26.8252,18.2211,42.6858
1643,2014,7,14,355.32,4.64,88.0642,21.5732,594.26,151.0595,27.0313,18.4506,42.3654
1644,2014,7,15,354.44,4.53,87.0324,21.7682,593.06,149.9695,27.2201,18.5271,42.1402
1645,2014,7,16,355.9,4.66,86.5394,22.0311,590.62,153.0486,29.7438,18.508,42.478
1646,2014,7,17,352.45,4.57,84.9963,21.7343,580.82,153.1521,28.9284,18.4602,41.6985
1647,2014,7,18,358.66,3.83,86.2198,21.9717,605.11,153.16,28.9284,17.6376,42.2788
1648,2014,7,21,359.76,3.78,85.7724,21.9209,598.44,151.8471,29.2374,17.7428,42.5819
1649,2014,7,22,360.84,3.8,86.4846,22.0057,603.57,154.425,29.864,17.6663,42.5386
1650,2014,7,23,358.14,3.76,88.7399,21.7767,605.19,154.059,29.6151,17.2933,41.7418
1651,2014,7,24,358.61,3.73,88.5938,21.9039,603.01,155.34,29.4005,17.322,41.4474
1652,2014,7,25,324.01,3.76,89.1781,22.0226,598.08,154.6717,29.4005,17.0159,40.5467
1653,2014,7,28,320.41,3.73,90.4107,21.9802,599.02,155.7697,29.3833,16.9489,41.0057
1654,2014,7,29,320.0,3.79,89.8264,21.8021,593.95,154.80700000000002,29.349,17.0063,40.7617
1655,2014,7,30,322.51,3.82,89.6164,21.7343,595.44,154.3534,29.4863,17.2933,41.1626
1656,2014,7,31,312.99,3.91,87.2881,21.3951,579.55,152.4996,29.0914,16.7385,40.3085
1657,2014,8,1,307.06,3.97,87.772,21.2001,573.6,150.4946,28.9627,16.9202,40.2998
1658,2014,8,4,313.65,4.0,87.279,21.3442,582.27,150.8844,29.2288,16.882,40.4305
1659,2014,8,5,312.32,4.08,86.8498,21.1746,573.14,148.8635,28.3604,16.8915,40.0819
1660,2014,8,6,313.89,4.12,86.7037,21.1407,574.49,148.8395,28.3863,16.8724,40.2388
1661,2014,8,7,311.45,4.1,86.6946,21.0813,571.81,147.503,28.2394,16.7002,39.803000000000004
1662,2014,8,8,316.8,4.12,86.9331,21.2255,577.94,149.3677,28.1702,18.1732,40.3782
1663,2014,8,11,318.33,4.14,88.0801,21.3951,577.25,150.0401,28.5332,18.0776,40.5264
1664,2014,8,12,319.32,4.08,88.0618,21.3273,572.12,149.936,28.6282,18.0776,40.6745
1665,2014,8,13,326.28,4.11,89.2271,21.3697,584.56,150.4242,29.4664,18.1828,41.0319
1666,2014,8,14,333.21,4.08,89.4657,20.81,584.65,150.3682,29.3282,17.9819,41.1888
1667,2014,8,15,333.63,4.13,89.9062,20.7167,583.71,149.968,29.5269,18.2115,41.4502
1668,2014,8,18,334.53,4.21,90.9889,20.8863,592.7,151.5527,29.7343,18.4602,41.4502
1669,2014,8,19,335.13,4.27,92.24600000000001,20.8948,597.11,152.1209,29.6738,18.6091,41.5635
1670,2014,8,20,335.78,4.28,92.2827,20.9541,595.41,152.1449,29.8121,18.4938,41.7291
1671,2014,8,21,332.91,4.24,92.2919,21.1068,592.42,153.0493,30.3737,18.3209,41.9819
1672,2014,8,22,331.59,4.25,92.9709,20.9033,592.54,152.393,30.1923,18.3305,41.8511
1673,2014,8,25,334.02,4.18,93.1728,20.9457,590.57,152.9933,30.0799,18.3593,41.2846
1674,2014,8,26,341.83,4.19,92.5764,21.0389,588.12,154.4579,30.0713,18.6859,41.3892
1675,2014,8,27,343.18,4.16,93.7142,21.0305,583.0,153.8657,30.0627,18.4746,41.6419
1676,2014,8,28,340.02,4.14,93.8243,21.0729,580.32,153.6656,29.9417,18.6283,41.8511
1677,2014,8,29,339.04,4.17,94.0537,21.1916,582.36,153.9057,30.175,18.6859,41.9906
1678,2014,9,2,342.38,4.16,94.7878,21.0983,588.63,153.3134,29.8726,18.734,41.7553
1679,2014,9,3,339.0,4.19,90.787,21.234,589.52,153.6256,29.8726,18.9069,42.1387
1680,2014,9,4,345.95,4.15,90.0346,21.1237,593.14,152.6091,30.1664,19.2432,42.0516
1681,2014,9,5,346.38,4.15,90.8146,21.2001,597.78,153.0253,30.2441,19.1855,42.3392
1682,2014,9,8,342.34,4.13,90.2548,21.1577,601.63,152.17700000000002,30.5293,19.0126,42.2607
1683,2014,9,9,329.75,4.08,89.9153,21.0813,591.97,152.0569,30.1664,18.7724,42.0777
1684,2014,9,10,331.33,4.08,92.6773,21.1407,593.42,153.2975,30.2614,18.8397,41.825
1685,2014,9,11,330.52,4.08,93.0719,21.3527,591.11,153.4415,30.2614,18.6475,41.9644
1686,2014,9,12,331.19,3.96,93.2829,21.3357,584.9,153.0893,29.9158,18.3689,41.6855
1687,2014,9,15,323.89,3.91,93.2554,21.2509,581.64,153.5135,29.8466,18.1191,41.4764
1688,2014,9,16,327.76,3.81,92.5488,21.3866,588.78,154.4339,30.1836,18.3881,41.763999999999996
1689,2014,9,17,324.0,3.82,93.2095,21.3781,593.29,154.3059,30.2269,18.3977,42.1562
1690,2014,9,18,325.0,3.88,93.4022,21.3866,597.27,155.0662,30.391,18.6763,42.6878
1691,2014,9,19,331.32,3.81,92.6406,21.3697,605.4,155.2663,30.0886,18.3305,42.4873
1692,2014,9,22,324.5,3.76,92.7323,21.1746,597.27,154.554,29.9935,18.1479,42.4089
1693,2014,9,23,323.63,3.69,94.1822,20.9457,591.18,153.3614,29.7429,18.0711,42.4089
1694,2014,9,24,328.21,3.7,93.3655,21.1831,598.42,153.9137,30.0281,18.1768,42.5396
1695,2014,9,25,321.93,3.63,89.8052,20.81,585.25,151.2726,29.500999999999998,17.7829,41.9557
1696,2014,9,26,323.21,3.6,92.4479,21.2001,587.9,152.1129,29.6047,17.8213,42.1213
1697,2014,9,29,321.82,3.55,91.8606,21.3018,587.81,151.7768,30.1577,17.7925,42.0603
1698,2014,9,30,322.44,3.41,92.4479,21.5069,588.41,151.9288,30.0886,17.7252,41.5635
1699,2014,10,1,317.46,3.35,91.0073,21.3873,579.63,149.8,29.3714,17.5523,40.8576
1700,2014,10,2,318.41,3.39,91.6679,21.4129,580.88,149.5919,28.9652,17.4754,40.8227
1701,2014,10,3,322.74,3.4,91.411,21.6265,586.25,151.0005,29.4059,17.5139,40.8053
1702,2014,10,6,322.2,3.36,91.411,21.3702,587.78,151.2965,29.4751,17.4082,40.6397
1703,2014,10,7,316.98,3.28,90.6127,21.054000000000002,574.1,148.6314,28.921999999999997,17.2257,40.0993
1704,2014,10,8,322.7,3.28,92.4938,21.0711,583.74,151.5527,29.6133,17.5427,40.9099
1705,2014,10,9,315.37,2.95,92.6957,20.6695,570.81,149.1996,29.0516,17.2064,40.108000000000004
1706,2014,10,10,311.39,2.72,92.4296,19.9432,555.19,148.8075,27.574,16.1881,37.2494
1707,2014,10,13,306.45,2.74,91.5854,19.5929,544.75,146.8787,27.1938,16.1304,36.5435
1708,2014,10,14,308.31,2.62,90.6127,19.704,548.69,147.1028,27.7728,16.5051,36.8747
1709,2014,10,15,305.97,2.61,89.5024,19.6185,540.73,145.4621,27.0296,16.7549,37.2668
1710,2014,10,16,302.86,2.64,88.3279,19.4989,536.92,143.9334,26.658,16.7645,37.9902
1711,2014,10,17,303.64,2.72,89.6217,19.8663,522.97,145.7022,27.116,16.7357,38.0599
1712,2014,10,20,306.21,2.67,91.5395,19.5929,532.38,135.3378,27.2888,16.8798,38.7049
1713,2014,10,21,315.33,2.77,94.0262,20.0885,538.03,130.6397,28.1789,17.6003,40.7617
1714,2014,10,22,312.97,2.64,94.5033,19.8749,542.69,129.4873,27.8851,17.1872,40.631
1715,2014,10,23,313.18,2.69,96.1917,20.1397,553.65,129.7995,28.248,17.5715,40.9622
1716,2014,10,24,287.06,2.68,96.5495,20.3192,548.9,129.7194,28.6714,17.7541,41.4589
1717,2014,10,27,289.97,2.66,96.4486,20.3021,549.88,129.5513,28.6887,17.7637,41.7901
1718,2014,10,28,295.59,2.72,97.9443,20.566999999999997,558.94,130.9359,29.1553,18.1864,42.2695
1719,2014,10,29,294.12,2.77,98.4949,20.5926,558.45,130.8238,29.3109,18.0711,42.4187
1720,2014,10,30,299.07,2.75,98.1645,20.5755,560.27,131.5362,28.153000000000002,17.9558,41.7165
1721,2014,10,31,305.46,2.8,99.1005,20.9088,567.87,131.5762,29.3887,18.7724,43.586000000000006
1722,2014,11,3,305.72,2.87,100.3851,21.0028,563.77,131.5442,29.6479,19.0894,43.9546
1723,2014,11,4,302.81,2.83,99.65100000000001,21.2591,564.19,130.1756,29.8466,19.3392,44.2355
1724,2014,11,5,296.52,2.8,99.8896,21.4898,555.95,129.5113,29.3639,19.3392,44.8762
1725,2014,11,6,296.64,2.76,100.1753,21.5838,551.69,130.1076,29.4161,19.4257,44.6831
1726,2014,11,7,299.86,2.78,100.461,21.6436,551.82,130.5991,29.2073,19.0126,44.6743
1727,2014,11,10,305.11,2.76,100.2951,21.4898,558.23,131.7434,28.929000000000002,19.2336,45.2536
1728,2014,11,11,312.01,2.73,101.0969,21.4898,561.29,131.5903,28.9725,19.003,45.043
1729,2014,11,12,311.51,2.71,102.5253,21.4556,558.25,130.4782,29.0334,18.8781,45.0078
1730,2014,11,13,316.48,2.66,103.9722,21.9427,556.44,131.1793,29.2943,18.782,44.9201
1731,2014,11,14,327.82,2.61,105.2255,22.4895,555.19,132.2833,29.5292,19.0126,45.315
1732,2014,11,17,323.05,2.67,105.0504,22.6177,546.64,132.2833,29.7814,18.9261,45.2448
1733,2014,11,18,324.93,2.65,106.4144,22.7288,544.51,130.4541,30.1902,19.3777,45.4994
1734,2014,11,19,326.54,2.63,105.6771,22.7202,547.2,130.0834,29.8771,19.3053,45.5871
1735,2014,11,20,330.54,2.69,107.1885,22.9082,543.76,129.4468,31.2687,19.6237,45.8416
1736,2014,11,21,332.63,2.77,107.3359,22.968000000000004,545.89,129.6724,30.9556,19.7298,46.1313
1737,2014,11,24,335.64,2.83,109.3265,23.0962,547.48,130.6636,31.5297,19.8552,46.3858
1738,2014,11,25,335.04,2.83,108.3773,23.3098,549.23,130.3493,31.5905,19.8456,46.026
1739,2014,11,26,333.57,2.84,109.6675,23.438000000000002,547.73,130.5024,32.095,20.1833,47.6848
1740,2014,11,28,338.64,2.79,109.603,23.6174,549.08,130.6797,32.3994,20.2315,47.7638
1741,2014,12,1,326.0,2.67,106.0457,23.5747,539.65,130.172,32.3299,19.8552,47.6146
1742,2014,12,2,326.31,2.68,105.6402,23.7712,538.59,131.0826,32.7039,19.8842,47.8867
1743,2014,12,3,316.5,2.74,106.8383,23.8823,536.97,132.5734,32.556,20.3955,48.817
1744,2014,12,4,316.93,2.69,106.4328,23.7285,542.58,132.1947,32.5821,20.2122,48.6327
1745,2014,12,5,312.63,2.66,105.9812,23.4978,528.08,131.5661,32.7648,20.328,48.7819
1746,2014,12,8,306.64,2.58,103.5851,23.2671,530.73,130.4299,32.356,20.0675,48.3431
1747,2014,12,9,312.5,2.59,105.1702,23.4294,536.11,131.3405,32.0863,19.9999,48.2816
1748,2014,12,10,305.84,2.48,103.1704,22.9595,528.04,129.3421,31.6775,19.5562,47.4829
1749,2014,12,11,307.36,2.49,102.8663,23.061999999999998,532.11,129.7933,31.9211,19.5465,47.8252
1750,2014,12,12,307.32,2.52,101.1245,22.9509,521.51,125.2082,31.5123,18.9387,46.614
1751,2014,12,15,306.07,2.47,99.7422,22.7971,515.84,123.3387,31.2426,18.8808,46.5789
1752,2014,12,16,295.06,2.5,98.3782,22.7202,498.16,122.0091,30.9295,18.6686,46.0523
1753,2014,12,17,298.88,2.55,100.8296,22.9082,506.45,122.4281,31.521,19.4307,46.9563
1754,2014,12,18,297.73,2.55,103.8155,23.625999999999998,514.62,127.0616,32.1994,19.5079,47.8077
1755,2014,12,19,299.9,2.57,103.0138,23.7285,520.04,127.7304,31.634,19.7009,47.597
1756,2014,12,22,306.54,2.66,104.0828,24.113000000000003,532.3,130.0915,32.3646,20.0482,48.1149
1757,2014,12,23,306.29,2.67,103.7141,24.1386,538.77,130.7361,32.556,19.9228,48.0798
1758,2014,12,24,303.03,2.65,103.2257,24.1814,536.93,130.3977,32.5647,19.8456,48.15
1759,2014,12,26,309.09,2.65,105.0504,24.2241,541.52,130.8167,32.6604,19.8649,48.0534
1760,2014,12,29,312.04,2.66,104.9767,24.3181,537.31,129.3421,32.3386,19.8359,47.7989
1761,2014,12,30,310.3,2.63,103.6957,24.2326,535.28,128.9714,31.9733,19.6526,47.3337
1762,2014,12,31,310.35,2.67,101.7235,23.7712,530.66,129.2857,31.5645,19.3439,46.93
1763,2015,1,2,308.52,2.67,100.7559,23.754,529.55,130.5911,31.6253,19.4211,46.9388
1764,2015,1,5,302.19,2.66,97.9174,23.2808,519.46,128.5363,31.2687,19.0931,46.2103
1765,2015,1,6,295.29,2.63,97.9267,23.2722,506.64,125.7642,30.686,18.5142,45.4467
1766,2015,1,7,298.42,2.58,99.2998,23.4873,505.15,124.9423,31.3296,18.4659,46.2629
1767,2015,1,8,300.46,2.61,103.1151,23.668000000000003,506.91,127.6579,31.9124,19.1606,47.0177
1768,2015,1,9,296.93,2.63,103.2257,23.9089,500.72,128.2139,31.9733,19.2378,47.0441
1769,2015,1,12,291.41,2.63,100.6822,24.1326,497.06,126.0624,31.8341,18.9966,46.6228
1770,2015,1,13,294.74,2.66,101.5761,24.1756,501.8,126.3605,31.7471,18.9676,46.3331
1771,2015,1,14,293.27,2.63,101.189,24.0207,505.93,125.5467,31.6166,19.0448,46.2629
1772,2015,1,15,286.95,2.52,98.4427,23.581999999999997,504.01,124.5555,31.4775,18.9097,45.9821
1773,2015,1,16,290.74,2.39,97.6778,23.8142,510.46,126.6264,31.7036,19.2571,46.772
1774,2015,1,20,289.44,2.24,100.1937,24.1498,509.94,126.4733,31.3905,19.3149,47.2284
1775,2015,1,21,297.25,2.45,100.9586,23.9519,520.39,122.5571,31.7297,19.5851,47.6409
1776,2015,1,22,310.32,2.47,103.5851,24.5197,537.3,125.2163,32.1037,19.9228,48.2465
1777,2015,1,23,312.39,2.45,104.1196,24.2702,541.95,125.6031,31.7036,19.9807,48.3255
1778,2015,1,26,309.66,2.61,104.2302,24.0637,536.72,125.9979,31.147,19.8938,48.3167
1779,2015,1,27,306.75,2.7,100.5808,23.1432,521.19,123.8303,29.7379,18.9387,48.1236
1780,2015,1,28,303.91,2.63,106.2669,23.0658,512.43,122.1219,29.3813,18.63,47.6379
1781,2015,1,29,311.78,2.61,109.5754,23.4185,513.23,125.2888,29.7553,19.0834,48.2826
1782,2015,1,30,354.53,2.57,107.9718,22.6872,537.55,123.5402,28.7377,18.5238,47.2052
1783,2015,2,2,364.47,2.67,109.3265,23.083000000000002,532.2,124.62799999999999,29.2682,18.929000000000002,47.2405
1784,2015,2,3,363.55,2.76,109.345,23.3325,533.3,127.6981,29.3117,19.4018,48.0795
1785,2015,2,4,364.75,2.85,110.1836,22.9625,526.1,126.4814,29.4344,19.45,48.2384
1786,2015,2,5,373.89,3.31,110.97,23.4529,529.83,127.2469,29.7322,19.7684,48.8478
1787,2015,2,6,374.28,3.03,110.0356,23.4357,533.88,127.1739,29.1716,19.6816,48.0088
1788,2015,2,9,370.56,3.04,110.7665,23.3325,529.28,126.3868,28.8474,19.6623,47.9293
1789,2015,2,10,373.0,3.04,112.8945,23.6508,540.16,128.667,29.522,20.2122,49.2982
1790,2015,2,11,375.14,3.07,115.5406,23.169,538.0,128.3749,29.3906,20.0771,49.4572
1791,2015,2,12,377.17,3.12,117.0024,25.3457,546.01,128.6346,29.8987,21.5147,50.729
1792,2015,2,13,381.83,3.15,117.5761,25.3198,551.16,130.1601,30.1001,21.5243,51.196999999999996
1793,2015,2,17,375.43,3.11,118.27,25.2166,545.01,130.6145,30.433000000000003,21.5918,51.4002
1794,2015,2,18,373.37,3.08,119.0934,25.3715,542.65,131.6127,30.0213,21.340999999999998,51.1706
1795,2015,2,19,379.0,3.06,118.8436,25.2166,546.45,132.9921,29.9687,21.3989,51.2589
1796,2015,2,20,383.66,3.06,119.8151,25.4747,541.8,132.7974,30.1439,21.5533,51.6828
1797,2015,2,23,380.14,3.06,123.0533,25.4919,535.0,132.1969,29.5745,21.3796,51.461999999999996
1798,2015,2,24,378.59,3.11,122.2854,25.4919,538.65,133.755,30.1439,21.6072,52.0714
1799,2015,2,25,385.37,3.1,119.1582,25.3715,547.33,132.1157,29.741,21.4425,52.195
1800,2015,2,26,384.8,3.08,120.6663,25.7328,559.29,130.5415,29.4782,21.5007,52.4776
1801,2015,2,27,380.16,3.11,118.8529,25.3887,562.63,131.4098,29.1278,21.3651,51.9301
1802,2015,3,2,385.66,3.21,119.4357,25.9737,575.02,130.225,29.8373,21.888,52.9369
1803,2015,3,3,384.61,3.14,119.6855,25.4145,578.79,130.6714,29.8724,21.4813,51.7269
1804,2015,3,4,382.72,3.05,118.9269,25.2338,578.33,129.3649,29.8899,21.7234,51.5062
1805,2015,3,5,387.83,2.98,116.9562,25.208000000000002,581.43,130.7931,29.5482,22.1399,51.5238
1806,2015,3,6,380.09,2.92,117.132,24.8897,572.9,128.6183,29.0752,21.8396,50.9056
1807,2015,3,9,378.56,2.93,117.6316,25.2596,574.1,130.4604,28.6635,21.8977,51.5945
1808,2015,3,10,369.51,2.92,115.1983,24.6574,559.85,128.0584,27.7699,22.2755,50.4287
1809,2015,3,11,366.37,2.84,113.098,24.3132,555.69,127.2388,28.3218,22.1592,50.4905
1810,2015,3,12,374.24,2.76,115.1428,24.296,561.17,128.1964,26.9815,21.9558,50.5347
1811,2015,3,13,370.58,2.75,114.3471,24.0379,553.0,125.1939,27.0954,21.9849,50.4464
1812,2015,3,16,373.35,2.76,115.6054,24.3477,561.64,127.46600000000001,27.0078,22.2464,51.515
1813,2015,3,17,371.92,2.77,117.539,24.2186,557.61,127.3687,26.7975,22.5176,51.196999999999996
1814,2015,3,18,375.14,2.75,118.8621,24.2186,566.16,129.6814,27.0603,22.1495,51.4885
1815,2015,3,19,373.24,2.74,117.9647,24.3132,563.67,129.6814,26.9289,22.4885,51.6916
1816,2015,3,20,378.49,2.8,116.4843,24.4681,564.95,132.1726,27.4283,22.7306,52.354
1817,2015,3,23,375.11,2.84,117.6963,24.4423,565.37,133.5927,27.3319,21.9946,51.8064
1818,2015,3,24,374.09,2.79,117.2153,24.0896,577.54,132.2699,26.9727,21.6943,51.6121
1819,2015,3,25,370.96,2.63,114.1528,23.625,567.0,129.1864,26.1843,20.3772,49.2188
1820,2015,3,26,367.35,2.65,114.9485,23.3066,563.64,130.3143,26.3508,20.3094,49.2806
1821,2015,3,27,370.56,2.72,114.0325,23.3411,557.55,130.1601,28.0327,20.7065,50.1284
1822,2015,3,30,374.59,2.7,116.9192,23.7884,561.14,132.0022,27.5597,20.7936,51.2235
1823,2015,3,31,372.1,2.68,115.1243,23.8665,554.7,130.2413,27.3932,20.2707,50.5082
1824,2015,4,1,370.26,2.69,114.9577,23.6237,549.49,129.1701,26.9903,20.3481,49.9341
1825,2015,4,2,372.25,2.69,115.9477,23.5197,541.31,130.2007,26.9903,20.3966,50.0931
1826,2015,4,6,377.04,2.7,117.8259,23.5977,543.95,131.491,27.1917,20.9874,50.1726
1827,2015,4,7,374.41,2.7,116.5861,23.7451,544.86,131.5153,27.3845,21.1714,50.2874
