Year,Month,Day,AMZN,AMD,AAPL,CSCO,GOOGL,IBM,INTC,NVDA,TXN
2008,1,31,-18.55,0.45,-7.4155,-1.5908,-60.5055,1.7076,-2.9366,-7.7599,-0.9678
2008,2,1,-20.58,1.23,-7.6275,-1.4115,-84.7998,2.9496,-2.0038,-5.4283,-0.0117
2008,2,4,-14.84,1.67,-6.0342,-1.7935,-80.8658,4.7984,-1.0157,-3.668,0.5468
2008,2,5,-16.73,1.13,-6.0193,-2.238,-71.2963,3.507,-1.8226,-2.3132,-0.486
2008,2,6,-19.39,0.74,-6.1402,-1.8326,-65.0501,4.5133,-1.5332,-2.9123,-0.6805
2008,2,7,-14.31,1.06,-7.251,-2.2303,-74.1992,3.1198,-1.7815,-3.9998,-0.8752
2008,2,8,-10.76,0.38,-6.5503,-2.1055,-65.0851,2.6425,-1.4834,-3.0413,-0.546
2008,2,11,-5.89,0.03,-5.3908,-1.8326,-58.6036,5.5548,-0.8184,-1.8248,0.2684
2008,2,12,-8.42,0.0,-6.7224,-2.2303,-67.9329,2.8278,-1.4186,-2.6266,0.0077
2008,2,13,-2.51,0.58,-4.9421,-1.3959,-51.5665,4.9427,-0.9336,0.2673,0.919
2008,2,14,-4.55,-0.04,-4.012,-1.2633,-41.8919,3.4617,0.4867,-1.0138,0.6116
2008,2,15,-7.16,0.11,-4.5207,-0.8032,-35.6106,3.857,0.6233,-0.9493,0.7009
2008,2,19,-7.68,-0.57,-4.8847,-1.1074,-45.6957,1.4123,0.8861,-2.6727,0.3272
2008,2,20,-4.84,0.0,-3.9672,-0.2183,-37.7127,4.9694,1.3085,-1.6773,1.0668
2008,2,21,-4.07,-0.6,-2.1855,-0.655,-22.9029,0.8742,0.3063,-2.5252,-0.1797
2008,2,22,-5.59,-0.87,-2.0122,-1.1775,-33.3783,1.1101,-0.5179,-3.2717,-0.112
2008,2,25,-4.33,-0.18,-1.2804,-0.3119,-40.02,4.2204,0.0423,-2.4331,0.515
2008,2,26,-4.13,-0.33,-1.354,-0.0234,-45.941,6.9416,0.3632,-1.9815,0.6959
2008,2,27,-3.08,-0.33,-1.0697,0.694,-38.8688,7.6247,0.2738,-2.3593,0.7858
2008,2,28,-6.36,-0.59,-0.283,0.2339,-36.4765,7.078,-0.0522,-2.9491,0.1273
2008,2,29,-13.23,-0.38,-1.2891,-0.0857,-46.6066,5.0703,-0.697,-2.9492,-0.7409
2008,3,3,-12.2,-1.24,-1.4986,-0.421,-29.4695,3.9422,-1.1322,-5.2716,-1.1898
2008,3,4,-8.61,-1.16,-0.8764,0.3665,-25.4405,5.802,-0.7452,-4.691,-1.4144
2008,3,5,-7.1,-0.37,-0.6071,0.7876,-29.5796,7.6289,0.0556,-2.9676,0.0075
2008,3,6,-5.75,-0.25,-0.1334,0.6706,-34.5395,6.3255,-0.0348,-4.1196,-0.217
2008,3,7,-6.82,-0.1,0.1259,0.5693,-35.8358,8.2168,0.0139,-4.608,0.0674
2008,3,10,-10.03,-0.18,-0.7219,0.3509,-51.5866,7.6076,-0.1043,-6.0457,0.0374
2008,3,11,-8.04,0.2,-0.2618,1.2711,-40.7008,8.0397,0.3615,-5.5573,-1.0477
2008,3,12,-7.94,0.02,0.1459,1.3335,-38.994,7.4659,0.153,-6.8936,-1.4443
2008,3,13,-9.41,0.03,-0.182,0.694,-45.8509,5.3055,0.0487,-6.7462,-1.3694
2008,3,14,-7.58,-0.15,-0.106,0.6161,-47.2122,6.4459,0.139,-3.9537,-1.5042
2008,3,17,-6.43,-0.11,0.2618,0.772,-54.94,6.6513,0.5145,-4.0643,-1.0851
2008,3,18,-0.38,-0.11,1.3265,2.1055,-34.9299,9.4988,1.1053,-2.7372,-0.2395
2008,3,19,-3.47,-0.68,0.7294,0.9903,-38.5386,6.4388,0.4936,-3.7971,-1.6463
2008,3,20,3.29,-0.85,1.4624,1.2321,-34.6897,8.0751,1.008,-2.5529,-1.2572
2008,3,24,3.87,-0.5,2.5022,1.5908,-23.6437,7.7847,1.6058,-2.1105,-0.8232
2008,3,25,1.9,-0.67,2.648,1.5206,-17.8479,5.5888,1.6197,-1.834,-0.8157
2008,3,26,2.11,-0.91,3.2303,0.5537,-3.003,1.7921,0.8134,-2.6081,-1.6463
2008,3,27,-0.07,-1.12,2.1556,-0.6004,-14.4044,-0.6658,0.2224,-3.1888,-2.1178
2008,3,28,1.91,-1.11,1.6332,-0.4523,-18.6736,-0.4746,0.2086,-2.1289,-2.0056
2008,3,31,6.83,-1.32,2.3039,-0.234,-15.3703,0.9067,0.8412,-1.4745,-1.2647
2008,4,1,14.27,-0.69,3.4659,0.4522,4.3494,1.6009,1.3626,-0.129,-0.4565
2008,4,2,12.03,-0.57,2.8513,0.5224,10.5606,-0.6375,1.286,-0.5253,0.2021
2008,4,3,9.95,-0.58,3.3811,-0.0312,3.7137,0.4462,1.2027,-1.0967,0.2843
2008,4,4,14.13,-0.26,4.0083,0.351,19.2142,2.2951,1.3903,-0.9769,0.5163
2008,4,7,12.81,-0.15,4.194,-0.1326,21.7568,1.6788,1.1679,-0.295,0.5687
2008,4,8,13.83,-0.13,4.133,-0.0234,27.1221,1.6008,0.6674,0.6359,-0.3293
2008,4,9,7.24,-0.22,3.0033,-1.2633,12.1872,0.1983,0.1529,0.424,0.5687
2008,4,10,8.32,-0.16,3.5557,-0.8578,14.4645,1.2112,0.6673,1.2534,1.2647
2008,4,11,3.67,-0.72,2.3937,-1.2243,7.2272,0.0638,-0.0278,-1.0783,0.2993
2008,4,14,4.39,-0.52,2.6393,-0.7876,6.8769,1.4521,0.0208,-0.3779,0.3817
2008,4,15,5.97,-0.56,2.6992,-0.9202,13.4985,1.1475,0.0417,0.2397,0.03
2008,4,16,2.89,-0.32,2.6032,-1.3646,7.9429,1.4592,0.2642,-0.1198,0.0973
2008,4,17,3.87,0.04,3.0944,-0.4523,8.7788,4.3492,0.7091,0.8479,0.5088
2008,4,18,6.91,0.0,3.4622,-0.2028,52.983,4.2996,0.5562,0.4608,0.9878
2008,4,21,4.23,-0.07,3.5694,-0.5848,38.6537,3.7471,0.2294,-0.1474,1.1375
2008,4,22,4.43,-0.34,2.3963,-0.6472,52.1622,4.0375,-0.1946,-0.7557,-0.3517
2008,4,23,7.2,-0.3,2.2229,0.5146,44.1942,4.7389,0.4866,0.7096,0.0823
2008,4,24,6.89,-0.13,3.5769,1.4426,49.5295,6.1413,1.1123,0.5161,0.7558
2008,4,25,11.1,0.15,3.3313,1.1853,53.043,6.028,1.2304,0.4331,0.913
2008,4,28,10.67,0.11,3.5831,0.9826,55.8808,4.6396,1.0636,0.0,0.8903
2008,4,29,4.04,-0.05,3.1817,0.4133,46.4264,4.505,0.4518,-0.7373,0.3297
2008,4,30,1.26,-0.23,3.2988,0.5303,54.3493,4.1722,0.2851,0.1751,-0.2103
2008,5,1,4.42,-0.04,3.5395,1.9027,69.049,5.3763,0.9454,1.4008,-0.3214
2008,5,2,0.44,-0.07,3.4734,1.8403,55.1551,5.2559,1.1888,3.4468,-0.0667
2008,5,5,-0.98,0.19,3.5956,1.8248,59.099,4.0516,1.1393,2.516,-0.5168
2008,5,6,-1.59,1.09,4.2164,1.8482,59.3344,4.6397,1.8358,3.1427,0.3971
2008,5,7,-1.21,0.65,3.8836,1.7546,57.4625,5.5799,1.3128,2.3132,0.075
2008,5,8,-2.04,0.66,3.8037,1.2945,57.022,4.711,1.0148,1.9077,-0.1489
2008,5,9,0.42,0.93,4.5269,1.6454,57.933,6.0684,1.5777,3.6865,0.3676
2008,5,12,1.92,1.3,5.0343,1.9729,66.7067,6.0011,2.1489,3.668,0.9815
2008,5,13,2.06,1.41,5.1839,2.1679,68.1482,7.032,2.0799,3.0597,0.9439
2008,5,14,-0.39,1.09,4.0594,1.4972,60.6957,5.3631,1.2877,2.9768,0.7059
2008,5,15,2.08,1.22,4.3935,2.0353,65.7958,4.1828,2.0918,4.7924,2.0029
2008,5,16,-3.64,1.15,3.3138,1.5596,20.3503,2.7926,1.8069,4.9675,1.7196
2008,5,19,2.11,0.96,1.9249,1.1541,19.8848,1.8821,1.7856,3.7141,1.5344
2008,5,20,1.12,1.16,3.2041,0.7252,11.8118,1.4321,1.5598,3.4837,2.5887
2008,5,21,-2.7,1.16,1.9075,-0.0545,1.7518,0.3721,0.8629,2.4423,2.379
2008,5,22,1.57,1.04,1.0111,-0.3509,3.2132,0.7223,0.9264,3.41,1.7497
2008,5,23,-2.51,0.82,1.4263,-0.3899,0.2803,1.153,0.6881,2.728,1.7195
2008,5,27,-1.35,0.92,1.7691,0.1871,4.3944,4.3566,0.7167,3.2901,2.2376
2008,5,28,-0.66,0.8,1.4911,0.0234,4.8899,5.1139,0.6884,3.115,2.1251
2008,5,29,1.72,0.81,1.5884,0.4445,4.3594,6.7577,0.7078,2.7372,2.6581
2008,5,30,2.26,0.66,1.0909,0.039,-3.6436,4.4973,0.0198,2.9491,2.1625
2008,6,2,2.92,0.64,0.6433,-0.3119,-3.1481,3.3296,-0.1679,2.1013,1.8171
2008,6,3,4.19,0.28,0.0798,0.0468,-13.8138,4.4857,-0.2168,1.8433,1.727
2008,6,4,5.79,0.07,-0.1832,0.3353,-7.0771,3.7197,-0.0699,1.5759,1.7496
2008,6,5,11.33,0.87,0.8528,1.3724,3.6537,3.0797,0.4895,2.6174,1.8847
2008,6,6,7.84,0.5,0.0724,0.655,-8.013,0.0142,-0.3496,1.9446,1.1038
2008,6,9,7.02,0.74,-0.2294,0.7331,-7.6727,1.2803,-0.4266,1.069,1.1413
2008,6,10,5.09,0.27,-0.3141,0.4055,-15.4004,0.4978,-0.6713,0.3687,0.3679
2008,6,11,2.72,-0.23,-1.1407,-0.1872,-18.9189,-2.3684,-1.3637,-0.1751,-0.0901
2008,6,12,1.95,-0.02,-1.6208,0.1637,-11.6867,-2.6103,-1.2518,-0.6359,-0.6758
2008,6,13,3.05,0.11,-2.1644,-0.1013,-4.7498,-1.6429,-1.6154,-2.2764,-0.8935
2008,6,16,5.24,0.45,-1.344,-0.1871,-3.6336,-0.7894,-1.4965,-3.1243,-1.2089
2008,6,17,0.68,0.62,-0.2705,-0.312,-4.034,-0.9886,-1.6084,-3.1243,-1.9448
2008,6,18,1.8,0.17,-0.8914,-0.4445,-8.1181,-0.7255,-1.2657,-3.1059,-2.095
2008,6,19,5.96,0.25,0.3379,0.1169,5.1101,0.9957,-0.5664,-2.9768,-1.6069
2008,6,20,1.84,-0.08,-0.2219,-0.733,-1.5165,-1.394,-1.056,-3.5851,-1.8247
2008,6,23,2.33,-0.33,-0.9987,-0.4289,0.2953,-0.5263,-0.7343,-3.4653,-2.0499
2008,6,24,-0.98,-0.68,-1.6431,-0.8656,-9.3093,-2.7453,-0.8322,-3.1058,-2.4854
2008,6,25,0.43,-0.39,-1.1994,-0.655,-8.6286,-3.5278,-0.5735,-3.2072,-2.1025
2008,6,26,-4.05,-0.64,-2.2978,-1.8637,-27.1171,-6.1024,-1.084,-4.1012,-2.996
2008,6,27,-6.96,-0.93,-2.3264,-2.4252,-28.8939,-6.6714,-1.1819,-4.9951,-2.981
2008,6,30,-6.9,-0.97,-2.3264,-2.4096,-24.3143,-6.2802,-1.2028,-5.6034,-2.9735
2008,7,1,-6.49,-1.16,-1.3328,-2.4876,-16.3013,-6.0953,-0.958,-4.8016,-2.951
2008,7,2,-10.06,-1.75,-2.1207,-3.0568,-22.6126,-6.0099,-1.7833,-5.7232,-3.5817
2008,7,3,-12.51,-2.48,-2.4075,-3.4467,-24.6747,-6.3514,-2.2448,-11.3911,-3.4465
2008,7,7,-8.14,-2.05,-1.3066,-3.0958,-11.5566,-2.4466,-1.5316,-11.0224,-2.8608
2008,7,8,-4.39,-2.15,-0.2568,-2.7684,-1.6717,-1.4083,-1.2867,-10.7459,-2.7858
2008,7,9,-9.01,-2.37,-1.4201,-3.7275,-6.3163,-3.9402,-2.0071,-9.6493,-2.7633
2008,7,10,-6.65,-2.0,-0.5212,-2.7449,-2.3174,-0.0498,-0.8322,-8.7184,-1.8472
2008,7,11,-7.61,-2.3,-0.0848,-3.2283,-9.5845,-1.2304,-0.986,-8.9488,-1.5393
2008,7,14,-12.89,-2.7,0.1883,-3.9536,-24.9699,-3.2788,-1.5315,-9.3728,-2.2902
2008,7,15,-14.67,-2.99,-0.8976,-4.0784,-28.3884,-2.4965,-1.5036,-8.9949,-2.3278
2008,7,16,-11.13,-2.66,-1.0747,-3.7976,-16.9469,0.5974,-1.1679,-8.4696,-1.4117
2008,7,17,-10.41,-1.99,-0.8653,-2.9321,-14.4845,1.6785,-0.2028,-7.8797,-0.1877
2008,7,18,-15.14,-2.68,-1.9636,-3.01,-39.4795,3.4637,-0.5315,-7.6494,-0.8785
2008,7,21,-12.62,-2.4,-1.1196,-2.1835,-38.8539,4.2105,-0.1958,-7.4927,-0.6608
2008,7,22,-12.71,-2.14,-1.3888,-2.0665,-34.0841,4.6515,-0.1888,-7.3452,-3.5067
2008,7,23,-9.1,-1.57,-0.8715,-1.8013,-26.5665,4.3101,-0.0769,-7.6217,-3.0111
2008,7,24,-1.79,-2.06,-2.289,-2.2926,-37.7278,3.855,-0.6853,-8.359,-4.3627
2008,7,25,2.01,-1.77,-0.7655,-1.084,-18.4385,5.2631,0.2938,-6.9213,-3.5367
2008,7,28,1.32,-1.76,-1.9561,-1.2711,-25.5005,4.4097,0.1259,-7.1424,-3.409
2008,7,29,4.88,-1.62,-1.2916,-0.6551,-21.6767,6.4936,0.5245,-6.5158,-2.8295
2008,7,30,4.59,-1.42,-1.8451,-0.7642,-26.041,6.8207,0.4615,-6.7001,-2.2807
2008,7,31,4.9,-1.23,-1.1508,-0.6629,-26.6717,6.3157,0.8811,-6.0734,-2.0409
2008,8,1,3.75,-1.02,-1.6781,-0.8812,-34.6046,5.0498,1.1818,-1.5207,-2.402
2008,8,4,3.22,-0.9,-2.7341,-0.4523,-40.4955,4.31,1.2658,-1.4009,-2.387
2008,8,5,4.07,-0.93,-2.3576,-0.1793,-37.3773,3.549,1.5693,-0.7742,-1.9339
2008,8,6,7.48,-0.26,-1.2542,1.8325,-27.6327,6.5882,2.1908,-0.3041,-1.2203
2008,8,7,6.32,0.07,-1.6282,1.1307,-30.7557,4.5325,2.2365,-0.4424,-1.573
2008,8,8,11.97,0.29,-0.3777,1.8949,-19.4145,5.115,2.6165,-0.6175,-1.2406
2008,8,11,21.81,0.29,-0.0399,2.5889,-10.4004,3.9495,2.841,0.083,-0.6537
2008,8,12,20.22,0.49,0.8839,2.6981,-6.7468,1.7836,2.7717,-0.1751,-0.4275
2008,8,13,14.85,0.09,0.8091,2.5032,-17.8028,0.2489,2.3503,0.8663,-1.3519
2008,8,14,15.92,0.0,0.9363,2.4564,-13.989,0.6504,1.7639,1.5114,-2.4419
2008,8,15,17.28,0.99,1.3203,2.5344,14.4294,-2.1606,1.6237,1.2903,-2.3977
2008,8,18,14.63,1.32,1.1346,2.0665,14.7648,-2.5496,1.4477,1.4654,-2.3835
2008,8,19,13.32,1.17,1.435,1.8248,6.7017,-4.9521,1.1522,1.8801,0.4235
2008,8,20,11.59,1.03,1.1944,1.6064,-2.1122,-4.6464,0.8645,2.175,-0.3888
2008,8,21,4.54,1.39,1.9025,1.9261,5.4605,-4.6451,1.0659,2.387,0.4597
2008,8,22,6.95,1.45,1.829,1.778,-0.6957,-2.2143,1.1377,1.8893,0.5656
2008,8,25,6.87,1.74,2.2628,1.739,2.9479,-2.0707,1.0096,1.7326,0.3393
2008,8,26,3.55,1.72,2.0646,1.3179,-4.4795,-3.3307,0.7447,1.3272,-0.0302
2008,8,27,3.52,1.84,1.8439,1.7156,-7.0671,-3.5558,0.9276,1.5759,-0.1131
2008,8,28,7.08,2.04,1.8439,2.0821,0.015,-2.073,1.0823,1.5667,0.2338
2008,8,29,5.06,2.01,1.6046,1.6064,-2.2873,-3.1549,0.4637,1.6589,0.279
2008,9,2,5.7,1.86,1.6158,1.3725,1.1262,-6.1798,0.1407,1.6036,0.2111
2008,9,3,1.66,1.55,0.788,0.5147,-7.7278,-7.1615,-1.0415,0.4332,-1.0933
2008,9,4,-0.06,1.04,-0.3703,-1.2866,-18.058,-10.1103,-1.6045,0.0092,-1.968
2008,9,5,2.24,0.93,-0.4226,-1.0293,-17.4524,-10.5102,-2.1533,0.3318,-1.8549
2008,9,8,0.65,0.94,-1.45,-0.6862,-37.5675,-8.2254,-2.294,0.1751,-2.5335
2008,9,9,-9.05,0.66,-2.7279,-1.2867,-41.1312,-8.2539,-2.85,-0.3871,-3.3403
2008,9,10,-10.51,0.57,-3.1318,-1.1775,-44.2692,-5.1266,-3.0681,-0.2304,-3.4309
2008,9,11,-7.18,0.56,-3.3225,-0.9826,-33.1732,-4.7124,-2.7655,-1.8063,-2.986
2008,9,12,-9.73,0.45,-3.7876,-0.9436,-33.949,-5.6906,-2.9555,-2.5897,-2.7297
2008,9,15,-9.06,-0.46,-4.411,-1.973,-38.1832,-7.9754,-3.4481,-3.3731,-2.722
2008,9,16,-4.38,-0.65,-4.4272,-1.3178,-27.7127,-6.0976,-3.1877,-3.3455,-1.9982
2008,9,17,-9.75,-0.68,-5.6976,-1.9027,-38.043,-7.9184,-3.5466,-3.1519,-2.051
2008,9,18,-5.63,-0.4,-5.2052,-1.1151,-22.9829,-5.2765,-2.9062,-2.94,-1.2441
2008,9,19,-2.26,-0.34,-4.1616,0.0468,-18.7087,-2.956,-2.6881,-2.0367,-0.5957
2008,9,22,-10.33,-0.82,-5.7026,-1.2477,-30.2552,-6.2262,-3.5114,-2.2487,-1.4628
2008,9,23,-11.09,-0.99,-5.6988,-1.1541,-26.8968,-5.3551,-3.0541,-2.3593,-1.7267
2008,9,24,-11.8,-1.05,-5.6016,-1.0215,-19.5445,-4.3126,-3.1315,-1.6958,-1.6136
2008,9,25,-9.65,-0.84,-5.3286,-0.6941,-14.5045,-2.3347,-3.4059,-1.5851,-1.2517
2008,9,26,-12.72,-1.09,-5.6726,-0.655,-21.3914,-3.6843,-3.0892,-1.3363,-1.0783
2008,9,29,-17.46,-2.0,-8.0128,-1.7623,-41.1862,-5.1909,-3.9407,-2.3408,-2.2621
2008,9,30,-8.65,-1.09,-6.5491,-0.928,-32.3974,-1.0353,-2.7092,-1.4838,-2.2093
2008,10,1,-11.19,-1.41,-7.2111,-1.0606,-26.3713,-5.8619,-2.1252,-1.152,-1.395
2008,10,2,-10.67,-1.7,-7.62,-0.8422,-29.915,-7.3257,-2.3362,-1.9999,-1.3121
2008,10,3,-12.19,-1.43,-7.8682,-0.7876,-28.6987,-7.7755,-2.3222,-2.4331,-1.1913
2008,10,6,-15.93,-1.84,-7.453,-2.2693,-24.3944,-11.9024,-2.8429,-3.0782,-1.312
2008,10,7,-20.52,-1.18,-7.7945,-3.2206,-36.3613,-13.8446,-3.0329,-3.2901,-1.6664
2008,10,8,-15.72,-1.73,-7.7073,-3.6261,-38.0631,-19.628,-2.7514,-3.1611,-1.8926
2008,10,9,-23.51,-1.67,-7.9679,-4.5696,-52.4375,-21.563,-3.2299,-3.1151,-2.7673
2008,10,10,-22.05,-1.94,-6.5004,-4.8582,-52.8828,-22.2913,-3.4974,-3.115,-2.2545
2008,10,13,-15.32,-0.97,-3.7526,-2.4251,-26.4464,-16.408,-1.6678,-1.152,-1.2894
2008,10,14,-22.87,-0.99,-4.4633,-3.322,-40.1502,-16.0295,-2.4981,-1.5851,-2.8201
2008,10,15,-22.82,-0.99,-3.7252,-4.0784,-37.6977,-16.5506,-2.5052,-2.7464,-3.5741
2008,10,16,-26.21,-1.18,-4.0144,-3.9381,-43.0731,-16.8506,-2.3785,-2.9399,-3.8607
2008,10,17,-30.35,-1.21,-5.4245,-4.9752,-38.3433,-20.0422,-2.6248,-3.4653,-4.4865
2008,10,20,-21.96,-0.88,-4.0656,-3.2362,-25.4354,-16.9219,-1.7311,-3.1058,-3.5666
2008,10,21,-21.53,-1.03,-4.4072,-3.7977,-33.2934,-18.9212,-2.3784,-3.3639,-3.9059
2008,10,22,-19.97,-1.26,-3.9696,-4.2032,-39.7598,-23.4622,-2.8992,-3.9813,-4.396
2008,10,23,-21.76,-1.95,-4.2014,-4.866,-43.6837,-25.5329,-2.857,-4.5436,-4.2301
2008,10,24,-21.74,-2.13,-3.9721,-5.8564,-45.9209,-26.6682,-3.4622,-4.6818,-4.7579
2008,10,27,-13.77,-1.35,-1.6419,-4.4449,-25.7808,-24.8474,-2.1251,-2.8847,-2.9031
2008,10,28,-16.72,-2.41,-1.7143,-3.3142,-15.9009,-21.1917,-2.0196,-2.4791,-1.5231
2008,10,29,-12.69,-1.76,-0.5698,-3.1816,-26.8869,-15.6582,-2.5192,-1.9631,-2.569
2008,10,30,-10.65,-0.58,1.3639,-2.6592,-15.4154,-10.0318,-0.7248,-0.6451,-1.0717
2008,10,31,-9.76,-1.03,1.3116,-2.7138,-13.7888,-7.4757,-0.9008,-0.2488,-1.0473
2008,11,3,-9.46,-0.62,1.0997,-2.5421,-12.3724,-5.6693,-0.9078,0.5438,-1.2235
2008,11,4,-0.07,-0.79,2.7216,-0.3977,10.4755,-1.6065,0.1689,1.6036,-0.2274
2008,11,5,-9.04,-0.5,1.6844,-0.7408,2.0671,-0.4355,-0.7454,1.0322,-0.721
2008,11,6,-8.78,-0.87,1.2916,-0.195,1.1212,-2.409,-1.1327,0.6452,-0.9672
2008,11,7,-7.04,-0.65,0.1795,0.273,-0.4305,-0.7124,-0.3046,1.7602,-1.3891
2008,11,10,-13.56,-1.17,-1.7928,-1.3257,-31.1512,-5.62,-1.7701,0.1013,-2.4008
2008,11,11,-9.56,-1.31,-1.1607,-1.0605,-25.6506,-7.4238,-1.3223,-0.0645,-1.4055
2008,11,12,-7.16,-1.34,-0.9762,-0.0156,-24.1092,-5.7865,-0.9518,0.2949,-0.6765
2008,11,13,-5.36,-1.42,-0.6795,-0.3821,-20.4905,-4.8833,-0.9322,0.2212,-0.1065
2008,11,14,-8.9,-1.78,-0.8927,-1.0059,-31.2913,-7.1407,-1.4527,-0.4424,-1.0922
2008,11,17,-13.28,-1.61,-1.2841,-2.1445,-39.6397,-10.4223,-2.0598,-0.7189,-1.4927
2008,11,18,-11.79,-1.41,-0.197,-1.0995,-32.6976,-5.9493,-1.4258,-0.3779,-0.7014
2008,11,19,-14.15,-1.5,-1.319,-1.8169,-37.7828,-5.1447,-1.3944,-0.6452,-1.1815
2008,11,20,-15.29,-1.37,-2.2117,-2.16,-46.4264,-8.7173,-1.5297,-0.5898,-2.2473
2008,11,21,-11.09,-1.21,-1.7205,-0.889,-38.4685,-4.8348,-0.7432,-0.2119,-1.6564
2008,11,24,-7.08,-1.08,0.1072,0.2417,-36.0611,0.4831,-0.4027,-0.1567,-1.7443
2008,11,25,-13.85,-1.04,-1.1358,-2.2536,-43.3934,-4.4119,-1.8408,-0.9492,-3.6324
2008,11,26,-12.93,-0.85,-1.1906,-1.1541,-32.988,-4.3365,-0.5972,-0.6175,-1.9792
2008,11,28,-14.01,-1.2,-2.2902,-0.9747,-33.3984,-6.1646,-1.5835,-1.0691,-2.6996
2008,12,1,-16.77,-1.5,-2.3264,-2.1912,-46.7318,-11.1671,-2.365,-1.7787,-4.2087
2008,12,2,-14.58,-1.58,-1.8066,-1.4661,-35.7257,-8.8491,-1.5796,-1.1336,-3.2381
2008,12,3,-13.24,-1.6,-1.8813,-1.8091,-43.7988,-8.7673,-1.7461,-1.2903,-2.9044
2008,12,4,-4.66,-1.47,-1.4824,-1.6064,-33.984,-8.616,-1.6255,-1.3179,-2.8892
2008,12,5,1.04,-1.04,-0.6358,-0.7798,-23.6387,-3.2741,-0.4117,-0.2397,-1.9564
2008,12,8,2.2,-1.06,0.1845,-0.2574,-14.5295,-1.0124,-0.4898,-1.4745,-1.82
2008,12,9,2.79,-0.77,0.5211,-0.3197,-6.4114,-0.8472,-0.0355,-0.3225,-1.0389
2008,12,10,3.4,-0.76,0.4289,0.1169,-1.3213,0.0861,0.2413,0.6912,-0.8797
2008,12,11,6.69,-0.37,0.6084,0.2807,4.6147,0.6031,0.3478,0.7834,-0.9251
2008,12,12,6.32,-0.42,0.2281,-0.2105,1.8418,-1.4431,0.2272,0.6082,-1.365
2008,12,15,7.1,-0.22,0.5623,0.1715,0.3253,1.7519,0.9015,1.0599,-0.4854
2008,12,16,12.94,-0.25,0.9089,0.9436,12.5926,6.4045,1.8739,1.7142,0.2882
2008,12,17,14.74,-0.21,-0.0935,0.3041,8.9189,4.1357,1.5261,2.3317,0.3185
2008,12,18,16.24,0.11,0.3914,1.2321,15.0651,5.7656,1.2563,2.0552,0.326
2008,12,19,16.53,0.36,1.1856,1.6922,25.3303,8.458,1.5687,2.4146,0.8038
2008,12,22,11.97,0.2,0.394,0.9358,17.3574,5.105,0.873,1.5114,0.0303
2008,12,23,8.58,0.1,-0.8191,-0.1248,20.3104,0.5098,0.362,1.023,-0.7583
2008,12,24,9.25,0.19,-0.7181,0.7252,10.4604,-0.0934,0.7808,0.6727,-0.0985
2008,12,26,7.82,0.05,-1.1458,-0.0936,4.1391,-0.2441,0.1491,-0.0921,-0.8873
2008,12,29,6.7,-0.26,-0.7555,-0.4133,2.2323,-0.2513,0.2343,0.2581,-0.6825
2008,12,30,10.29,0.21,-0.3291,0.9903,18.5786,4.7747,1.5119,1.0967,0.8721
2008,12,31,10.09,0.13,-0.8876,0.7642,16.2863,3.1017,0.9796,0.7926,0.6674
2009,1,2,9.15,0.18,-0.6421,0.7408,20.9659,4.8106,1.0931,1.0414,0.5915
2009,1,5,6.74,0.59,0.3952,1.3881,26.8819,6.7348,1.519,1.6497,1.0541
2009,1,6,9.1,0.65,-0.1222,1.4426,25.0601,6.2035,1.4764,1.6682,1.4332
2009,1,7,4.79,0.56,-1.0859,0.0546,9.96,2.1038,0.3549,1.3824,0.5764
2009,1,8,5.91,0.47,-0.9176,0.2963,9.6197,3.2238,0.1775,0.5437,-0.2047
2009,1,9,5.81,0.49,-0.9513,-0.4912,3.1281,1.3212,-0.0851,-0.5714,-0.5839
2009,1,12,3.67,0.32,-0.7905,-0.3977,6.2412,3.6833,-0.1562,-0.5346,-0.3109
2009,1,13,0.2,0.1,-1.3165,-0.4211,-0.7207,2.2545,-0.7666,-0.8755,-0.5687
2009,1,14,-0.36,-0.06,-1.1744,-0.8578,-4.8549,0.3016,-1.0718,-0.9308,-1.0388
2009,1,15,-1.19,0.01,-1.5023,-1.2555,-13.1582,-1.637,-1.6681,-1.2073,-1.3271
2009,1,16,-1.59,0.0,-0.8515,-0.7954,-7.7928,-0.6606,-1.0789,-1.2257,-0.9327
2009,1,20,-3.64,-0.23,-1.4,-1.2867,-13.7788,-1.4504,-0.9937,-1.152,-0.4929
2009,1,21,-1.02,-0.02,-0.8939,-0.7331,-3.5485,5.6722,-0.8376,-0.8847,-0.3943
2009,1,22,0.1,0.0,0.3266,-0.7798,4.6997,5.8014,-1.0789,-0.553,-0.2654
2009,1,23,-0.45,0.11,0.2468,-0.2729,13.3533,6.383,-0.6743,-0.1843,0.5536
2009,1,26,-1.81,0.02,0.5735,-0.039,10.4705,7.9554,-0.6034,0.2304,0.2426
2009,1,27,-3.34,-0.04,0.6134,0.3587,15.5756,7.4169,-0.2627,0.8571,0.728
2009,1,28,0.96,0.25,0.9462,0.6784,25.6506,9.7432,-0.0852,0.9584,0.7603
2009,1,29,-0.76,-0.01,0.8365,-0.2339,20.1251,6.4333,-0.937,0.2396,-0.0772
2009,1,30,7.54,0.03,0.5959,-1.0371,15.4554,5.3779,-1.2493,-0.1106,-0.3502
2009,2,2,6.79,-0.23,0.0948,-1.2867,9.6347,2.5561,-1.1144,-0.3041,-0.1793
2009,2,3,9.53,-0.46,-0.1995,-1.1619,6.2062,4.7819,-0.8375,-0.3595,0.2092
