,Year,Month,Day,Adjusted close price,AMD,AAPL,CSCO,GOOGL,IBM,INTC,NVDA,TXN
601,2010,5,21,122.7200,8.4000,30.2108,18.2942,236.2613,92.7328,15.5805,11.7321,19.2528
602,2010,5,24,122.1200,8.0900,30.7644,18.2241,238.8188,92.0155,15.4016,11.3911,18.9942
603,2010,5,25,124.8600,8.1500,30.5724,18.1773,238.7738,92.0673,15.5358,11.6952,19.1196
604,2010,5,26,123.2100,8.2200,30.4340,17.8497,237.9730,91.1135,15.4240,11.7505,18.9158
605,2010,5,27,126.7000,8.8000,31.5860,18.4580,245.4755,93.4499,16.2138,12.4417,19.4722
606,2010,5,28,125.4600,8.5700,32.0261,18.0603,243.0581,92.6144,15.9605,12.1099,19.1352
607,2010,6,1,123.2400,8.1400,32.5185,17.9355,241.4264,91.9342,15.7817,11.5938,19.0804
608,2010,6,2,126.3100,8.5400,32.9075,18.2085,246.9319,94.2041,16.2511,11.7229,19.4017
609,2010,6,3,128.7600,8.6900,32.8040,18.4970,253.0531,94.6108,16.3181,11.7044,19.6211
610,2010,6,4,122.7700,8.1100,31.9114,17.9043,249.6096,92.6292,15.6103,11.1515,18.9472
611,2010,6,7,122.0100,7.7100,31.2855,17.7484,243.0030,91.7789,15.1334,10.5985,18.5476
612,2010,6,8,118.8400,7.7700,31.0848,17.9043,242.6326,91.4758,15.0365,10.3036,18.7121
613,2010,6,9,117.9100,7.6100,30.3206,17.7640,237.2473,91.6089,14.8502,10.0548,18.6024
614,2010,6,10,123.2100,8.0100,31.2319,17.7562,243.7487,94.4037,15.3122,10.4603,19.2214
615,2010,6,11,123.0300,8.1200,31.6059,17.8653,244.4945,94.9731,15.3793,10.6999,19.1587
616,2010,6,14,123.8300,8.2800,31.7019,17.7484,241.8368,95.0100,15.5656,10.4695,19.2528
617,2010,6,15,126.8400,8.8200,32.3764,18.1929,249.2442,95.9638,16.0052,10.9856,20.1382
618,2010,6,16,126.9000,8.9000,33.3189,18.1617,250.8859,96.3779,16.0126,10.8473,19.9188
619,2010,6,17,125.8900,8.9100,33.8949,18.0681,250.2903,96.8437,16.0350,11.2621,20.0050
620,2010,6,18,125.8300,8.8300,34.1692,18.3176,250.2653,96.2300,15.9456,11.3358,19.9423
621,2010,6,21,122.5500,8.8000,33.6830,18.2007,244.5245,96.5997,15.7891,11.0685,19.7856
622,2010,6,22,122.3100,8.5800,34.1418,17.9121,243.3684,95.6015,15.6326,10.6538,19.3938
623,2010,6,23,121.4500,8.5600,33.7827,17.8264,241.2663,96.2004,15.5060,10.7736,19.4173
624,2010,6,24,118.3300,8.1300,33.5371,17.6002,237.7878,94.7808,15.1408,10.2391,19.0255
625,2010,6,25,121.0000,8.0900,33.2504,17.2961,236.5766,93.9897,14.9248,10.2114,18.8375
626,2010,6,28,117.8000,8.0500,33.4499,17.4832,236.2763,95.3649,15.1706,10.2299,19.0882
627,2010,6,29,108.6100,7.4800,31.9376,16.8594,227.3574,92.4888,14.7459,9.6585,18.7199
628,2010,6,30,109.2600,7.3200,31.3591,16.6177,222.6977,91.2983,14.4926,9.4096,18.2419
629,2010,7,1,110.9600,7.3900,30.9788,16.5787,219.9650,90.6255,14.3436,9.5663,18.1558
630,2010,7,2,109.1400,7.1700,30.7868,16.4773,218.4935,90.1005,14.3063,9.4465,18.1087
631,2010,7,6,110.0600,7.0400,30.9975,16.6410,218.2533,91.2836,14.5149,9.3451,18.1166
632,2010,7,7,113.4300,7.3900,32.2493,17.5300,225.3253,93.9009,15.0067,9.7967,19.0020
633,2010,7,8,116.2200,7.3700,32.1769,17.5846,228.5085,94.6181,14.9769,9.5018,18.9785
634,2010,7,9,117.2600,7.3400,32.3677,17.7016,233.9790,94.6108,15.0812,9.5387,19.1823
635,2010,7,12,119.5100,7.3600,32.0772,17.8264,238.1532,95.1357,15.3271,9.7138,19.3938
636,2010,7,13,123.6500,7.5200,31.3927,18.0057,244.8448,96.4740,15.6550,10.0640,19.8953
637,2010,7,14,123.3000,7.4400,31.5087,18.5126,245.9159,96.6514,15.9158,10.1653,19.6602
638,2010,7,15,122.0600,7.4100,31.3491,18.6529,247.2573,96.6514,16.0275,9.8797,19.9032
639,2010,7,16,118.4900,7.3700,31.1559,17.7406,230.0350,94.6625,15.6624,9.2622,19.4095
640,2010,7,19,119.9400,7.4400,30.6173,17.7250,233.3233,95.9638,16.0871,9.6400,20.0207
641,2010,7,20,120.1000,7.6000,31.4040,17.9745,241.0360,93.5682,16.1319,9.8797,19.4095
642,2010,7,21,117.4300,7.4000,31.6969,17.5924,238.9890,92.6218,15.8413,9.5571,19.1979
643,2010,7,22,120.0700,7.6100,32.2929,18.1461,242.6476,94.2485,16.2287,9.7138,19.8170
644,2010,7,23,118.8700,7.8200,32.4076,18.2085,245.2753,94.9213,16.1617,9.5479,19.8875
645,2010,7,26,118.4000,8.0700,32.3253,18.4112,244.7297,94.9435,16.1766,9.7230,20.1069
646,2010,7,27,117.1300,8.2100,32.9237,18.1695,246.5616,95.1061,16.0797,9.6400,20.0442
647,2010,7,28,117.1300,7.9800,32.5347,18.2396,242.4174,94.9583,15.8934,9.3359,19.8553
648,2010,7,29,116.8600,7.7800,32.1794,18.0993,242.7377,94.6551,15.6699,8.4143,19.5876
649,2010,7,30,117.8900,7.4900,32.0722,17.9901,242.6677,94.9361,15.3495,8.4696,19.4380
650,2010,8,2,120.0700,7.6500,32.6457,18.5594,245.4505,96.6810,15.7593,8.4604,19.7687
651,2010,8,3,122.4200,7.5100,32.6557,18.5750,245.1602,96.3927,15.5507,8.2392,19.5325
652,2010,8,4,127.5800,7.5200,32.7866,18.8245,253.4134,97.0581,15.5642,8.5894,19.8238
653,2010,8,5,127.8300,7.5000,32.6270,18.8479,254.3043,97.4722,15.5191,8.7000,19.9970
654,2010,8,6,128.3200,7.4500,32.4263,18.7699,250.3604,96.6994,15.5041,8.8014,20.0442
655,2010,8,9,128.8300,7.4200,32.6332,19.3158,252.9279,98.0814,15.5041,8.8843,20.2332
656,2010,8,10,130.0000,6.8300,32.3415,18.9571,252.1071,97.9626,14.8809,8.5157,19.9576
657,2010,8,11,125.8900,6.4900,31.1920,18.5048,246.1161,96.4690,14.5881,8.1839,19.6584
658,2010,8,12,126.5600,6.5700,31.3915,16.6566,246.2513,95.3322,14.6031,8.2576,19.2176
659,2010,8,13,124.6900,6.4900,31.0561,16.6566,243.4184,95.0127,14.3779,8.6539,19.1152
660,2010,8,16,126.0700,6.6200,30.8741,17.0855,243.0380,94.9384,14.6182,8.4327,19.3120
661,2010,8,17,128.8600,6.6300,31.4139,17.1947,245.5055,95.4437,14.6632,8.5433,19.4459
662,2010,8,18,129.6500,6.5700,31.5511,17.4754,241.3163,96.1421,14.7083,8.5894,19.6112
663,2010,8,19,127.5700,6.4200,31.1534,17.3273,234.2192,95.7780,14.1902,9.1055,19.3120
664,2010,8,20,127.7600,6.2500,31.1234,17.3351,231.2412,94.7378,14.1977,9.1884,19.4459
665,2010,8,23,126.6000,6.1400,30.6447,16.9062,232.2673,93.9724,14.0400,9.0502,19.1861
666,2010,8,24,124.5300,5.9900,29.9129,16.4773,225.9209,92.8059,13.8223,8.9580,19.1073
667,2010,8,25,126.8500,6.1300,30.2819,16.5397,227.5375,93.0808,13.8749,9.1424,19.1388
668,2010,8,26,124.8600,5.8700,29.9565,16.1420,225.7157,91.2306,13.6496,9.0318,18.7609
669,2010,8,27,126.6400,6.0800,30.1236,16.2277,229.6446,92.6795,13.7923,9.3267,19.0129
670,2010,8,30,123.7900,5.7800,30.2333,15.8456,226.5716,91.6913,13.4844,8.8843,18.3043
671,2010,8,31,124.8300,5.6100,30.3081,15.5883,225.2352,91.4907,13.2667,8.5986,18.1232
672,2010,9,1,132.4900,5.7600,31.2095,15.7988,230.3954,93.4523,13.6196,8.6631,18.6980
673,2010,9,2,135.2100,5.9300,31.4389,16.0016,231.8218,92.9099,13.7247,8.8198,18.9263
674,2010,9,3,138.7900,6.0900,32.2617,16.4071,235.3854,94.7972,13.8373,9.1239,19.1546
675,2010,9,7,137.2200,5.9500,32.1420,16.0484,232.4324,93.5860,13.6046,9.2069,18.5956
676,2010,9,8,139.1400,5.8300,32.7791,16.0952,235.5255,93.6826,13.4394,9.5110,18.6428
677,2010,9,9,140.3800,5.8600,32.7978,16.0718,238.3283,93.8907,13.5145,9.3820,18.7688
678,2010,9,10,142.4400,5.8100,32.8402,16.0796,238.3083,95.1019,13.4920,9.2806,18.6586
679,2010,9,13,145.0700,6.1800,33.2928,16.5787,241.3764,96.3056,13.9349,9.8059,19.2569
680,2010,9,14,145.7500,6.2700,33.4199,16.7268,240.4555,95.7409,14.0701,9.7138,19.4380
681,2010,9,15,145.4500,6.2200,33.6892,16.8360,240.5606,96.1718,14.0551,9.7322,19.4223
682,2010,9,16,148.1300,6.1500,34.4809,17.1011,240.7708,96.3502,14.2428,9.7414,19.6663
683,2010,9,17,148.3200,6.1200,34.3313,17.0465,245.3203,96.7366,14.1226,9.7230,20.2489
684,2010,9,20,151.3000,6.0900,35.3112,16.9608,254.3944,97.9254,14.2127,9.8704,20.3591
685,2010,9,21,150.7300,6.1700,35.3786,16.8750,256.9870,98.0666,14.3704,10.4050,20.3119
686,2010,9,22,151.8300,6.2600,35.8747,16.8984,258.2583,98.5050,14.2728,10.4971,20.0285
687,2010,9,23,152.8500,6.4000,36.0206,16.7892,256.9970,97.8362,14.2503,10.7091,20.2883
688,2010,9,24,160.7300,6.8400,36.4445,17.2259,263.9089,99.6493,14.5806,11.2989,21.2015
689,2010,9,27,159.3700,7.0200,36.2999,17.2415,265.4705,100.0505,14.4455,11.0593,21.0047
690,2010,9,28,159.7000,6.9500,35.7638,17.0465,263.8488,100.2288,14.6482,11.0317,21.3039
691,2010,9,29,158.9900,7.2800,35.8274,17.0543,264.1091,100.6672,14.4455,10.9487,21.1307
692,2010,9,30,157.0600,7.1100,35.3760,17.0777,263.1582,99.6715,14.4154,10.7644,21.3668
693,2010,10,1,153.7100,7.0500,35.2227,17.0855,263.0731,100.7861,14.5055,10.4603,21.4534
694,2010,10,4,155.3900,6.9400,34.7390,16.9686,261.4364,100.4963,14.1677,10.3589,21.4219
695,2010,10,5,160.8700,6.9800,36.0231,17.1479,269.3844,102.2870,14.3779,10.4326,22.3037
696,2010,10,6,155.4000,6.8600,36.0543,17.3897,267.4424,102.4208,14.4980,9.9349,22.2880
697,2010,10,7,156.2700,6.8700,36.0580,17.4598,265.2703,103.0747,14.5656,9.8612,22.1541
698,2010,10,8,155.5500,7.0500,36.6627,17.5300,268.4435,103.1713,14.6557,10.0087,22.6186
699,2010,10,11,153.0300,7.2400,36.8235,17.5222,269.6897,103.7732,14.6857,9.9626,22.6501
700,2010,10,12,156.4800,7.3000,37.2200,17.6392,270.9660,103.9143,14.8434,10.1561,22.5793
701,2010,10,13,155.1700,7.2200,37.4194,18.0759,271.9219,104.3007,14.4455,10.4511,22.1384
702,2010,10,14,155.5300,7.1400,37.6900,17.9901,270.7357,105.1404,14.5055,10.2852,22.2880
703,2010,10,15,164.6400,7.1200,39.2397,18.2163,301.0260,104.8134,14.5055,10.4050,22.6107
704,2010,10,18,163.5600,6.9600,39.6461,18.1695,309.1642,106.1286,14.4079,10.4695,22.3273
705,2010,10,19,158.6700,6.9500,38.5851,17.9121,304.2192,102.5620,14.4230,10.4050,22.0675
706,2010,10,20,158.6700,6.8200,38.7148,18.2474,304.2943,103.3347,14.7458,10.4050,22.1148
707,2010,10,21,164.9700,6.8900,38.5889,18.1383,306.3013,103.8995,14.8359,10.2206,22.2171
708,2010,10,22,169.1300,6.8900,38.3333,18.3098,306.5716,103.7806,14.8960,10.8750,22.5635
709,2010,10,25,169.0000,7.2600,38.5041,18.4112,308.5586,103.9069,14.9185,10.9764,22.8154
710,2010,10,26,169.9500,7.2000,38.4056,18.2474,309.6096,104.5236,15.0461,10.9395,22.7367
711,2010,10,27,167.5100,7.3500,38.3782,18.1617,308.5435,105.0883,15.1587,11.0962,23.1776
712,2010,10,28,166.8400,7.6300,38.0553,18.0837,309.5996,104.6945,15.3690,11.1054,23.1222
713,2010,10,29,165.2300,7.3400,37.5242,17.8264,307.1572,106.7007,15.0536,11.0777,23.3832
714,2010,11,1,162.5800,7.3600,37.9231,17.8731,307.8078,106.4927,15.4440,11.0962,23.2804
715,2010,11,2,164.6100,7.5400,38.5689,18.0681,308.1081,106.8790,15.2714,11.3266,23.4069
716,2010,11,3,168.4700,7.6400,38.9978,18.4892,310.4004,107.1242,15.4969,11.4095,23.7232
717,2010,11,4,168.9300,8.0000,39.6798,18.8791,312.4474,109.0710,15.8676,11.4280,24.3163
718,2010,11,5,170.7700,8.0400,39.5377,18.9181,312.8528,109.1676,16.0719,11.6215,24.8857
719,2010,11,8,171.9900,8.1400,39.7234,19.0195,313.6987,109.3094,16.0644,11.6676,24.8145
720,2010,11,9,170.2700,7.9100,39.4067,18.9883,312.7227,109.0706,16.0114,11.6031,24.7829
721,2010,11,10,173.3300,7.7500,39.6498,19.0974,311.7517,109.3766,15.9206,11.7413,24.7829
722,2010,11,11,170.3700,7.6300,39.4778,16.0016,308.9039,108.5407,16.0492,11.6215,24.3558
723,2010,11,12,165.6800,7.6300,38.4031,15.7131,301.9470,107.2794,16.2914,12.2205,24.4745
724,2010,11,15,158.9000,7.5700,38.2797,15.5571,298.0330,107.2047,16.1173,12.0731,24.3954
725,2010,11,16,157.7800,7.4300,37.6002,15.1594,292.1522,106.1599,15.9433,11.7137,24.1740
726,2010,11,17,158.3500,7.3300,37.4643,15.1360,292.0671,105.9434,15.9509,11.9072,24.4428
727,2010,11,18,164.1700,7.3500,38.4530,15.2920,298.5786,107.7421,15.9055,12.2758,24.8936
728,2010,11,19,164.8200,7.4700,38.2410,15.2920,295.7107,108.2571,15.9963,12.6721,25.2573
729,2010,11,22,170.3900,7.4100,39.0676,15.2530,295.9059,108.5108,16.0795,12.6813,25.4946
730,2010,11,23,168.2000,7.3200,38.4904,14.9723,291.7968,106.8614,15.9584,12.3864,25.2890
731,2010,11,24,177.2500,7.6200,39.2472,15.1750,297.7828,108.8243,16.1854,12.6906,25.7397
732,2010,11,26,177.2000,7.5500,39.2721,15.1984,295.2953,107.3988,16.1476,12.5339,25.4629
733,2010,11,29,179.4900,7.3800,39.5052,15.1594,291.3463,106.6450,16.1400,12.6721,25.4629
734,2010,11,30,175.4000,7.2900,38.7921,14.9411,278.1331,105.5777,16.0114,12.5431,25.1466
735,2010,12,1,176.5500,7.5100,39.4466,15.0658,282.4575,107.7794,16.2535,13.0961,25.7634
736,2010,12,2,176.5300,7.5400,39.6648,14.9879,286.1962,108.3541,16.4200,13.2527,25.9769
737,2010,12,3,175.6800,7.6500,39.5763,14.8709,286.7868,108.5034,16.4124,13.6306,25.9532
738,2010,12,6,178.0500,7.8200,39.9142,15.1516,289.4695,108.2123,16.4200,13.3726,26.0560
739,2010,12,7,176.7700,8.0200,39.6723,15.1204,293.8639,107.4884,16.3292,13.8057,26.4198
740,2010,12,8,176.2900,8.1700,40.0214,15.0892,295.5656,108.2048,16.5108,13.9255,26.6886
741,2010,12,9,174.8500,7.9500,39.8655,15.3622,296.0461,107.6973,16.5032,13.6951,26.6807
742,2010,12,10,175.6200,8.0700,39.9653,15.3622,296.4014,108.0854,16.5789,13.7781,25.9374
743,2010,12,13,174.2500,8.2300,40.1037,15.2686,297.6076,107.6824,16.2687,13.4278,25.7792
744,2010,12,14,173.9400,8.0500,39.9316,15.2374,297.7527,108.8318,16.2460,13.4463,25.9374
745,2010,12,15,175.5700,8.0200,39.9403,15.1828,295.4454,108.0108,16.1022,13.1514,25.8109
746,2010,12,16,178.0400,8.0300,40.0513,15.4012,296.1512,107.8839,16.1173,13.1698,25.7950
747,2010,12,17,177.5800,8.1000,39.9715,15.2452,295.6957,108.2197,16.2384,13.2435,25.7239
748,2010,12,20,183.2900,8.2400,40.1710,15.2998,297.8278,107.8540,16.0644,13.1882,25.5657
749,2010,12,21,184.7500,8.1400,40.4191,15.2296,301.8368,108.7721,15.9660,13.7043,25.6527
750,2010,12,22,184.7600,8.1100,40.5388,15.2530,303.0480,108.9288,15.8071,13.8518,25.6764
751,2010,12,23,182.5900,8.0400,40.3443,15.3544,302.4174,108.8840,15.7693,13.7504,25.5894
752,2010,12,27,182.1400,8.0500,40.4789,15.7209,301.4915,108.4735,15.7693,13.8241,25.6053
753,2010,12,28,181.0900,8.0900,40.5774,15.8690,299.7598,108.7497,15.7995,13.7688,25.4946
754,2010,12,29,183.3700,8.0800,40.5550,15.7911,300.8008,109.3542,15.8449,13.7688,25.7081
755,2010,12,30,182.7500,8.1400,40.3518,15.7755,299.7297,109.4661,15.9055,13.8149,25.7002
756,2010,12,31,180.0000,8.1800,40.2146,15.7755,297.2823,109.5333,15.9130,14.1928,25.7002
757,2011,1,3,184.2200,8.4700,41.0886,15.9782,302.4775,110.0707,15.7768,14.5799,25.8820
758,2011,1,4,185.0100,8.7700,41.3030,16.0016,301.3614,110.1901,16.0038,14.5338,25.8346
759,2011,1,5,187.4200,8.9100,41.6409,16.1966,304.8398,109.7498,15.8449,15.6489,25.9374
760,2011,1,6,185.8600,8.6900,41.6072,16.3369,307.0571,110.9514,15.7163,17.8147,26.2932
761,2011,1,7,185.4900,8.8300,41.9052,16.3525,308.5285,110.4065,15.6331,18.3124,26.2695
762,2011,1,10,184.6800,9.1900,42.6944,16.2122,307.4124,110.1901,15.6558,19.0128,26.3960
763,2011,1,11,184.3400,8.3600,42.5934,16.2823,308.3133,109.9214,15.9282,18.7179,26.4909
764,2011,1,12,184.0800,8.3900,42.9400,16.4695,308.7437,111.2798,16.1173,21.5196,26.6175
765,2011,1,13,185.5300,8.2600,43.0971,16.4383,308.6537,111.0708,16.1098,21.5564,26.4751
766,2011,1,14,188.7500,8.2000,43.4462,16.5397,312.4024,111.9515,15.9509,21.7408,26.9179
767,2011,1,18,191.2500,8.1000,42.4700,16.5475,320.1351,112.4366,15.9509,21.2339,27.5585
768,2011,1,19,186.8700,7.9300,42.2443,16.2355,316.1912,116.1981,15.8979,20.6533,27.0128
769,2011,1,20,181.9600,8.0200,41.4763,16.1966,313.6987,116.2803,15.8525,20.6717,26.8152
770,2011,1,21,177.4200,7.5400,40.7332,16.1654,306.2212,116.0564,15.7541,20.4782,26.8152
771,2011,1,24,176.8500,7.6800,42.0710,16.5085,305.8459,119.1388,16.0719,22.7914,27.4003
772,2011,1,25,176.7000,7.4800,42.5635,16.7970,310.2653,120.4897,16.3065,22.0910,26.8705
773,2011,1,26,175.3900,7.4900,42.8689,16.7034,308.5586,120.1911,16.4578,22.6163,27.1394
774,2011,1,27,184.4500,7.7500,42.7891,16.7190,308.7037,120.2135,16.4578,22.5518,27.4886
775,2011,1,28,171.1400,7.4900,41.9027,16.3213,300.7958,118.8253,16.2384,21.8974,27.2029
776,2011,1,31,169.6400,7.8300,42.3042,16.4929,300.4805,120.9076,16.2384,22.0449,26.9171
777,2011,2,1,172.1100,8.2200,43.0161,16.7424,305.8258,122.0719,16.2535,22.5518,27.7823
778,2011,2,2,173.5300,8.2900,42.9275,16.8594,306.3063,121.8779,16.3141,23.5748,27.8776
779,2011,2,3,173.7100,8.3300,42.8178,17.0855,305.3804,122.0495,16.4598,23.1324,27.7744
780,2011,2,4,175.9300,8.4000,43.1993,17.1947,305.7958,122.4003,16.5438,23.6577,28.1316
781,2011,2,7,176.4300,8.3300,43.8700,17.1791,307.4525,123.0123,16.5514,22.6716,27.9887
782,2011,2,8,183.0600,8.2400,44.2840,17.1479,309.4995,124.4210,16.5132,21.9988,28.0046
783,2011,2,9,185.3000,8.2300,44.6530,17.1869,308.5586,123.3719,16.3759,21.4643,27.8617
784,2011,2,10,186.2100,8.2200,44.2017,14.7539,308.5285,122.9524,16.6353,21.0311,27.9331
785,2011,2,11,189.2500,8.2800,44.4897,14.5824,312.5626,122.7725,16.6048,21.6302,28.2745
786,2011,2,14,190.4200,8.6300,44.7802,14.6681,314.3894,122.3005,16.4598,21.2984,28.4412
787,2011,2,15,189.0300,8.6000,44.8699,14.5590,312.3874,122.0157,16.3683,20.7823,28.5523
788,2011,2,16,186.6200,8.9900,45.2726,14.4888,312.4224,122.4353,16.5972,21.5472,28.6158
789,2011,2,17,187.7600,9.4400,44.6704,14.5668,312.9429,123.0648,16.7651,23.6669,28.9571
790,2011,2,18,186.5000,9.1800,43.7055,14.6993,315.3553,123.5143,16.8948,23.6208,28.7587
791,2011,2,22,180.4200,8.8500,42.2156,14.4966,305.4104,121.3489,16.6430,21.3906,28.3777
792,2011,2,23,176.6800,8.5500,42.7156,14.3484,305.9660,120.0226,16.1393,20.3768,28.0998
793,2011,2,24,177.7500,9.1000,42.7480,14.3172,304.7147,120.4647,16.2462,20.8744,28.1237
794,2011,2,25,177.2400,9.2900,43.4063,14.5356,305.3253,121.5961,16.6811,21.3076,28.2745
795,2011,2,28,173.2900,9.2100,44.0359,14.4732,307.0070,121.2964,16.3835,20.8837,28.2665
796,2011,3,1,169.4400,9.0300,43.5496,14.4732,300.6807,119.8652,16.3225,19.9528,27.7823
797,2011,3,2,172.0200,9.1700,43.9000,14.4264,300.6957,120.0076,16.3988,19.1234,28.6872
798,2011,3,3,172.7900,9.2800,44.8275,14.4498,305.0851,122.4952,16.6277,19.2340,29.0206
799,2011,3,4,171.6700,9.2300,44.8824,14.3484,300.6106,121.2589,16.4522,19.1326,28.7904
800,2011,3,7,169.0800,8.8400,44.3039,14.1925,296.1261,119.8353,16.1851,18.8653,28.1633
801,2011,3,8,166.8900,8.9900,44.3538,14.2080,296.4514,121.5961,16.1241,18.0175,28.4650
802,2011,3,9,169.0500,8.6700,43.9436,14.1301,296.1812,124.2786,16.1775,17.6396,27.5759
803,2011,3,10,166.1400,8.4200,43.2205,13.9741,290.4404,121.4013,15.8646,16.5152,27.1870
804,2011,3,11,168.0700,8.6500,43.8838,13.9975,288.6436,121.7085,15.9257,16.6351,27.2981
805,2011,3,14,166.7300,8.4300,44.0795,13.9195,285.2803,120.9293,15.9028,16.7733,27.4331
806,2011,3,15,165.0800,8.2800,43.0659,13.5608,285.0651,119.1534,15.3991,16.2756,26.9092
807,2011,3,16,164.7000,8.1200,41.1434,13.2957,278.8288,114.6426,15.1168,16.1558,26.0281
808,2011,3,17,160.9700,8.3100,41.7207,13.2567,280.9610,115.5268,15.1855,16.4599,26.2503
809,2011,3,18,161.8200,8.5500,41.2257,13.3659,280.8108,116.8081,15.2084,16.2388,26.4805
810,2011,3,21,164.5200,8.5500,42.3017,13.5608,288.5385,118.1493,15.4068,16.3678,26.7345
811,2011,3,22,162.6000,8.3600,42.5385,13.6076,288.9489,118.3891,15.3762,16.0821,26.7028
812,2011,3,23,165.3200,8.5900,42.2879,13.7090,291.3714,119.5355,15.4831,16.4139,27.1552
813,2011,3,24,171.1000,8.8300,43.0085,13.5374,293.7387,119.9177,15.5517,17.7225,27.6712
814,2011,3,25,170.9800,8.8800,43.8277,13.4750,290.1602,121.5212,15.5441,17.1696,27.4966
815,2011,3,28,169.3500,8.6900,43.6905,13.4049,287.9680,120.9143,15.5212,17.8055,27.3775
816,2011,3,29,174.6200,8.6800,43.7553,13.6474,291.1562,122.0457,15.4754,17.6673,27.7506
817,2011,3,30,179.4200,8.7900,43.4649,13.5614,291.2112,122.5852,15.6128,17.0037,27.5759
818,2011,3,31,180.1300,8.6000,43.4499,13.4205,293.6737,122.1880,15.3991,17.0129,27.4331
819,2011,4,1,180.1300,8.3600,42.9574,13.3344,296.1962,123.0872,15.0481,16.7733,27.1711
820,2011,4,4,182.9400,8.1000,42.5373,13.3501,294.1341,123.0723,14.8726,16.1742,27.0759
821,2011,4,5,185.2900,8.1100,42.2505,13.4753,284.8298,122.8774,15.0405,16.2019,27.5363
822,2011,4,6,182.7600,8.4300,42.1446,14.1404,287.3774,122.9149,15.2236,16.0913,27.6712
823,2011,4,7,184.9100,8.4100,42.1496,14.0152,290.2903,123.1696,15.2847,16.6811,27.9728
824,2011,4,8,184.7100,8.4700,41.7730,13.8118,289.3694,122.9223,15.2770,16.1742,27.9173
825,2011,4,11,184.0400,8.4200,41.2419,13.6709,288.9740,122.8474,15.3533,15.9623,27.7268
826,2011,4,12,180.4800,8.2600,41.4414,13.6474,285.5906,122.3230,15.0786,16.0084,27.0997
827,2011,4,13,182.2900,8.2000,41.9064,13.4988,288.4284,122.8474,15.0939,16.3678,27.2584
828,2011,4,14,181.8200,8.1900,41.4439,13.4362,289.5446,123.6117,14.9413,17.0590,27.5521
829,2011,4,15,180.0100,8.2700,40.8255,13.3266,265.6156,124.5409,15.0710,17.2433,27.7744
830,2011,4,18,178.3400,8.2000,41.3728,13.0918,263.6837,124.3386,14.9718,16.6719,27.6156
831,2011,4,19,178.8200,8.2700,42.1221,12.9979,261.0260,123.9339,15.1549,16.6074,27.4172
832,2011,4,20,183.8700,8.6300,42.6894,13.2483,263.1281,123.4468,16.3377,17.1143,27.8855
833,2011,4,21,185.8900,8.7100,43.7229,13.2562,262.8128,126.0919,16.3759,17.0682,28.1951
834,2011,4,25,185.4200,8.7000,44.0109,13.3814,262.7878,125.6348,16.7422,17.3355,28.1157
835,2011,4,26,182.3000,8.8800,43.6880,13.7100,266.6767,126.2493,17.1542,17.7871,28.3697
836,2011,4,27,196.6300,8.9500,43.6544,13.4518,269.1491,127.6579,17.2687,17.7871,28.4967
837,2011,4,28,195.0700,9.0700,43.2305,13.5301,269.2542,127.9651,17.3984,17.9806,28.3215
838,2011,4,29,195.8100,9.1000,43.6519,13.7100,272.3223,127.8153,17.6655,18.4322,28.3055
839,2011,5,2,201.1900,9.0300,43.1719,13.7570,269.5496,128.9917,17.4824,18.1833,27.8913
840,2011,5,3,198.4500,8.8000,43.4112,13.6240,267.2122,129.5311,17.7265,17.3170,27.7240
841,2011,5,4,199.9700,8.7900,43.5821,13.6709,268.1632,127.8453,18.0734,17.1880,27.7399
842,2011,5,5,197.1100,8.8700,43.2305,13.6787,267.4024,126.2268,18.1580,17.1972,27.8992
843,2011,5,6,197.6000,8.9200,43.2193,13.7413,267.9179,127.1149,17.8811,17.8055,28.0665
844,2011,5,9,200.8000,8.9400,43.3364,13.7726,269.1091,127.2730,17.5043,18.2018,28.1542
845,2011,5,10,203.9400,8.9400,43.5671,13.9213,271.6016,128.2364,17.7119,18.2294,28.2498
846,2011,5,11,204.3800,8.8800,43.2903,13.9135,267.9930,127.5741,18.0042,18.3124,27.8036
847,2011,5,12,206.0700,8.9300,43.2080,13.2483,267.7928,129.6363,18.2349,18.8930,28.1462
848,2011,5,13,202.5600,8.9000,42.4513,13.2092,265.0400,127.8901,18.0042,16.8286,28.0267
849,2011,5,16,192.5100,8.6700,41.5536,12.9901,259.4695,127.0924,18.1811,16.3125,27.8116
850,2011,5,17,194.8100,8.5400,41.9077,13.0214,265.4955,128.3267,18.1119,16.2480,27.4372
851,2011,5,18,197.0900,8.6700,42.3727,13.0292,265.1702,128.2815,18.3657,16.6258,28.0267
852,2011,5,19,198.8000,8.6400,42.4550,13.0371,265.8909,128.3944,18.1042,16.3862,27.8594
853,2011,5,20,198.6500,8.6200,41.7930,12.9353,262.2773,128.0708,17.8581,16.6719,27.8833
854,2011,5,23,196.2200,8.4900,41.6908,12.7945,259.4545,126.6408,17.5812,16.6535,27.2858
855,2011,5,24,193.2700,8.3900,41.4152,12.7319,259.3894,126.4375,17.3889,16.7180,27.1504
856,2011,5,25,192.2600,8.4300,41.9875,12.6693,260.0951,126.2569,17.4428,16.9208,27.3097
857,2011,5,26,195.0000,8.4800,41.7656,12.7162,259.3243,125.8278,17.3043,17.3447,27.3416
858,2011,5,27,194.1300,8.4900,42.0660,12.8806,260.7107,126.0687,17.0813,17.9714,27.6602
